name,artist,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,rating
Terminal Slam,Squarepusher,24,3.180000000000001e-05,0.431,296980,0.968,0.809,0,0.09290000000000001,-8.346,1,0.109,180.09,0.243,1
Breeze,The Men,41,0.00022799999999999999,0.41200000000000003,267080,0.793,0.251,9,0.08710000000000001,-4.592,1,0.033600000000000005,83.346,0.8160000000000001,1
Show You,CJ Fly,21,0.601,0.808,183040,0.92,0.0,5,0.123,-4.535,0,0.12,102.991,0.487,1
Hold On,Little Dragon,55,0.0103,0.744,210922,0.615,0.0011300000000000001,0,0.134,-8.756,1,0.039400000000000004,118.965,0.444,1
Letter to Nipsey,Meek Mill,52,0.264,0.744,167845,0.7020000000000001,0.0,7,0.12,-6.255,0,0.28800000000000003,91.885,0.338,1
Never Come Back,Caribou,49,0.40700000000000003,0.781,305480,0.709,0.603,5,0.0683,-8.331,1,0.0371,127.991,0.651,1
Leave It Alone,Hayley Williams,43,0.5690000000000001,0.5700000000000001,245077,0.339,0.451,2,0.126,-11.857,0,0.0449,88.963,0.442,0
Doldrums,R.A.P. Ferreira,27,0.679,0.602,193333,0.378,0.121,11,0.0966,-13.577,0,0.554,80.342,0.511,0
Get Me,Justin Bieber,61,0.0492,0.8320000000000001,185427,0.508,5.39e-05,6,0.107,-6.913,0,0.149,109.352,0.75,0
Get Your Wish,Porter Robinson,54,0.0983,0.541,218510,0.685,0.0,11,0.124,-5.844,1,0.051000000000000004,95.008,0.442,0
Physical,Dua Lipa,0,0.0281,0.66,193697,0.875,0.00158,0,0.136,-3.333,1,0.0472,146.946,0.6880000000000001,0
Value,A$AP Ferg,51,0.10400000000000001,0.766,167158,0.901,7.15e-06,1,0.09240000000000001,-2.7640000000000002,1,0.128,129.993,0.215,0
Gimme Brain,Travis Barker,41,0.00234,0.725,141267,0.675,0.0,7,0.09910000000000001,-6.734,1,0.196,93.058,0.444,0
Only the Young,Taylor Swift,63,0.0024400000000000003,0.56,157507,0.78,0.0,5,0.0714,-4.895,0,0.0517,93.516,0.602,-1
"""Lions""",Saudade,15,0.007580000000000001,0.43,250697,0.751,0.674,1,0.09970000000000001,-5.397,1,0.0616,138.068,0.352,-1
Desires,Drake,66,0.281,0.812,237946,0.506,0.0,5,0.325,-7.7059999999999995,0,0.116,145.074,0.554,-1
Juro Que,Rosalía,59,0.845,0.645,170075,0.495,0.000534,11,0.333,-6.77,0,0.107,81.852,0.627,1
Do U Wanna,Porches,31,0.342,0.668,162306,0.389,0.0,10,0.114,-7.28,1,0.0403,94.991,0.458,1
Overcomer,"Royce Da 5'9""",35,0.276,0.369,314125,0.676,0.0,8,0.214,-6.557,0,0.391,82.827,0.355,1
B.I.T.C.H.,Megan Thee Stallion,57,0.08510000000000001,0.742,183143,0.731,0.0,11,0.131,-4.362,0,0.306,174.019,0.547,1
Broken Boy,Cage the Elephant,59,0.0018000000000000002,0.52,163200,0.931,0.000306,4,0.115,-3.051,1,0.0969,166.018,0.557,1
Baby,Four Tet,51,0.487,0.792,264465,0.5760000000000001,0.0032500000000000003,0,0.09720000000000001,-9.947,1,0.248,127.066,0.053,1
"Guyliner, Pt. 2",Dorian Electra,30,0.0307,0.508,165579,0.704,0.0,0,0.20700000000000002,-6.945,1,0.054,76.492,0.36,1
Avenue Bliss,Purr,26,0.612,0.548,221693,0.606,0.00419,1,0.134,-6.657,0,0.0307,114.36,0.733,1
Unreal City,M. Ward,20,0.078,0.5640000000000001,245027,0.886,0.0069500000000000004,5,0.108,-8.192,1,0.0413,134.673,0.559,0
Cop Car,Mitski,52,0.0004,0.442,183554,0.672,0.0036400000000000004,6,0.107,-6.218,0,0.0284,98.018,0.182,0
Party,Planet 1999,44,0.0199,0.556,170040,0.863,0.189,8,0.0442,-5.023,1,0.032600000000000004,109.999,0.811,0
Fire,Waxahatchee,53,0.674,0.5,217373,0.451,6.93e-06,7,0.138,-11.81,1,0.0529,84.566,0.186,0
Simmer,Hayley Williams,53,0.218,0.79,266116,0.599,0.0025700000000000002,7,0.11800000000000001,-7.417,1,0.0431,109.978,0.362,0
Talkin,YBN Nahmir,43,0.06770000000000001,0.882,125543,0.625,0.0,9,0.482,-8.878,1,0.293,129.965,0.935,0
IDGAF,Rico Nasty,24,0.636,0.751,130968,0.42,0.0,9,0.106,-7.59,1,0.079,132.189,0.0577,0
Dance of the Clairvoyants,Pearl Jam,51,0.0122,0.741,265307,0.711,0.000696,11,0.08360000000000001,-7.744,0,0.041600000000000005,113.971,0.649,-1
Underneath,Code Orange,38,0.0019600000000000004,0.37,279194,0.916,3.5899999999999995e-06,1,0.11800000000000001,-1.917,1,0.194,172.846,0.187,1
BUSSIT,Ari Lennox,49,0.22,0.796,150720,0.5630000000000001,1.44e-06,1,0.077,-6.421,1,0.363,144.96,0.485,1
Darkness,Eminem,65,0.009980000000000001,0.671,337147,0.623,7.55e-06,2,0.643,-7.161,1,0.308,75.055,0.195,1
Overtime,U.S. Girls,22,0.026500000000000003,0.623,174621,0.677,0.07690000000000001,1,0.20700000000000002,-5.531,1,0.0565,131.323,0.602,1
Good News,Mac Miller,75,0.853,0.794,342040,0.32,0.134,1,0.112,-12.92,0,0.17300000000000001,174.088,0.241,1
Diamonds,Megan Thee Stallion,55,0.188,0.785,199301,0.753,1.0099999999999999e-06,1,0.265,-3.841,1,0.0873,94.012,0.488,1
Black Qualls,Thundercat,55,0.535,0.618,189818,0.669,0.0,7,0.577,-7.457,1,0.0359,97.0,0.789,1
Become a Mountain,Dan Deacon,43,0.8,0.484,245415,0.391,0.923,0,0.09280000000000001,-9.113,0,0.030600000000000002,134.935,0.327,1
Me & You Together Song,The 1975,55,1.66e-06,0.201,207223,0.765,0.00039000000000000005,9,0.314,-5.33,1,0.0359,105.661,0.385,1
Lost in Yesterday,Tame Impala,68,0.029500000000000002,0.5690000000000001,249587,0.84,0.000118,1,0.0995,-4.123,1,0.11800000000000001,183.059,0.749,1
Me in 20 Years,Moses Sumney,58,0.759,0.367,220827,0.376,0.015700000000000002,9,0.121,-6.8629999999999995,1,0.031400000000000004,111.451,0.06520000000000001,1
Your Reply,Frances Quinlan,32,0.736,0.731,259075,0.644,1.32e-06,3,0.0898,-7.542,1,0.0292,140.003,0.705,1
Nervelevers,Squarepusher,24,0.000632,0.47300000000000003,329306,0.963,0.8190000000000001,1,0.155,-10.192,1,0.127,167.915,0.268,1
Guilty Conscience,070 Shake,65,0.00676,0.539,213333,0.638,0.0,7,0.123,-6.049,1,0.136,179.822,0.222,0
Rumbler,Black Lips,31,0.055400000000000005,0.606,202164,0.766,0.0,0,0.149,-3.814,1,0.0281,99.053,0.9510000000000001,0
Cue Synthesizer,Destroyer,24,0.0606,0.598,235040,0.9480000000000001,0.189,0,0.366,-5.892,1,0.0782,79.991,0.783,0
Black Swan,BTS,76,0.137,0.719,198261,0.757,0.0,2,0.129,-5.167,0,0.0849,147.024,0.489,0
circle the drain,Soccer Mommy,59,0.303,0.482,280213,0.79,0.00028000000000000003,9,0.1,-5.221,1,0.038,169.064,0.47000000000000003,0
Dead Man Walking,2 Chainz,39,0.0413,0.848,135507,0.717,0.0,1,0.139,-5.401,1,0.14,150.067,0.5720000000000001,0
Yummy,Justin Bieber,0,0.292,0.653,209177,0.578,0.0,2,0.105,-5.709,0,0.051300000000000005,145.883,0.554,-1
Everything Has Changed,Best Coast,31,0.0201,0.326,213939,0.787,0.0007379999999999999,9,0.381,-2.739,0,0.056100000000000004,187.835,0.591,-1
War,Drake,63,0.292,0.749,180000,0.792,0.0,10,0.109,-4.151,0,0.0826,144.064,0.23900000000000002,-1
Life Is Good,Future,77,0.07060000000000001,0.676,237735,0.609,0.0,2,0.152,-5.831,0,0.481,142.037,0.508,-1
Oh Yeah!,Green Day,51,7.000000000000001e-05,0.623,171161,0.792,0.0046700000000000005,11,0.159,-6.37,1,0.0664,127.041,0.584,-1
You and I,Caribou,43,0.06620000000000001,0.732,243947,0.524,0.126,9,0.109,-7.973,0,0.031200000000000002,111.921,0.445,1
Initiative,Shopping,25,0.0125,0.671,168448,0.6960000000000001,0.038,7,0.356,-7.054,1,0.031900000000000005,96.056,0.721,1
Posthumous Forgiveness,Tame Impala,62,0.050800000000000005,0.367,366067,0.613,0.0017100000000000001,7,0.28200000000000003,-5.646,1,0.0297,153.978,0.0966,1
My Name Is Dark,Grimes,50,0.00289,0.517,356078,0.842,0.41600000000000004,6,0.09970000000000001,-5.844,1,0.042,124.015,0.464,1
Bråtebrann,Kvelertak,29,5.89e-05,0.374,418438,0.9510000000000001,0.891,2,0.403,-7.296,1,0.0604,95.477,0.47700000000000004,0
Monica,Flatbush ZOMBiES,50,0.0193,0.726,258228,0.5680000000000001,0.0,10,0.0727,-5.9350000000000005,0,0.243,158.062,0.323,0
Hard,Rico Nasty,31,0.018000000000000002,0.906,156771,0.588,0.0,1,0.113,-4.643,1,0.35000000000000003,136.008,0.324,0
Solita,Kali Uchis,54,0.0161,0.5660000000000001,177727,0.666,1.9900000000000003e-05,5,0.231,-5.742,0,0.163,121.998,0.394,0
Adore You,Harry Styles,85,0.023700000000000002,0.676,207133,0.771,7e-06,8,0.10200000000000001,-3.675,1,0.0483,99.048,0.5690000000000001,0
Luminous Spaces,Jon Hopkins,39,0.0038900000000000002,0.487,280587,0.5640000000000001,0.882,8,0.10300000000000001,-13.324,1,0.04,123.004,0.0637,0
Migration of Souls,M. Ward,41,0.8280000000000001,0.499,208299,0.341,0.107,11,0.105,-16.729,1,0.025400000000000002,79.831,0.11800000000000001,0
Letting Go,Duster,41,0.334,0.35100000000000003,235929,0.779,0.917,2,0.664,-7.888,1,0.0364,139.245,0.19,0
Cash Machine,Oliver Tree,53,0.0159,0.417,176950,0.624,0.000125,9,0.17500000000000002,-6.61,1,0.037,200.136,0.497,0
Christmas Tree Farm,Taylor Swift,53,0.06,0.598,228027,0.68,0.0,7,0.324,-4.505,1,0.033100000000000004,134.002,0.437,-1
Free Gloss,Holy Fuck,39,0.0034200000000000003,0.519,385640,0.912,0.775,10,0.357,-7.227,1,0.0419,120.016,0.49,-1
Polyaneurism,of Montreal,19,0.121,0.592,210659,0.977,0.0,0,0.30000000000000004,-4.839,1,0.040600000000000004,129.028,0.728,-1
Family,The Chainsmokers,63,0.426,0.584,194827,0.607,0.0,11,0.101,-6.605,1,0.0356,117.817,0.374,-1
STFU!,Rina Sawayama,53,6.0700000000000005e-05,0.493,203995,0.93,0.00102,2,0.0635,-1.88,1,0.0506,98.065,0.489,1
Own It,Stormzy,71,0.00838,0.8170000000000001,216707,0.781,5.21e-06,7,0.123,-4.178,0,0.112,104.0,0.359,1
The Giza Power Plant,Blood Incantation,29,3.570000000000001e-05,0.192,425480,0.893,0.84,5,0.14400000000000002,-6.791,0,0.0629,93.532,0.216,1
Vortrack,Squarepusher,22,0.0292,0.613,482992,0.863,0.936,8,0.0847,-10.038,1,0.041600000000000005,160.065,0.614,1
Rushing Back,Flume,66,0.357,0.5740000000000001,231663,0.612,0.0,0,0.158,-4.741,1,0.0781,136.046,0.368,1
Hallelujah,HAIM,48,0.811,0.258,190933,0.376,6.59e-05,8,0.107,-6.876,1,0.0304,188.319,0.531,1
Now That I'm Back,Frances Quinlan,23,0.866,0.61,198543,0.502,8.3e-06,8,0.112,-6.742,0,0.0419,112.765,0.335,1
My Own Dance,Kesha,40,0.0771,0.836,161173,0.725,0.0,11,0.0367,-5.367,0,0.10300000000000001,102.026,0.443,1
Straight to Hell,Ozzy Osbourne,51,0.00127,0.436,225027,0.761,0.004030000000000001,8,0.17300000000000001,-2.43,1,0.0506,142.027,0.28200000000000003,1
You Know Wassup,Kehlani,56,0.65,0.47500000000000003,201143,0.404,0.0,0,0.1,-8.899000000000001,1,0.0946,104.513,0.463,-1
Loyal,PARTYNEXTDOOR,67,0.517,0.866,197973,0.53,0.00159,0,0.0946,-6.347,0,0.0495,104.952,0.203,-1
Vete,Bad Bunny,79,0.0363,0.886,192024,0.672,8.779999999999999e-06,1,0.101,-4.394,1,0.188,91.976,0.526,-1
Poison Klan,PlayThatBoiZay,43,0.020900000000000002,0.729,212800,0.742,3.63e-05,10,0.135,-6.569,0,0.217,75.045,0.254,1
Virile,Moses Sumney,35,0.594,0.27,256293,0.738,0.0010500000000000002,7,0.0912,-4.918,1,0.10400000000000001,125.718,0.219,1
Yellow,Lim Kim,30,0.022500000000000003,0.482,182118,0.932,0.000183,5,0.748,-2.923,0,0.358,169.729,0.233,1
Toyota Man,Neon Indian,25,0.06770000000000001,0.561,252883,0.866,4.33e-06,7,0.517,-5.313,1,0.253,93.959,0.892,1
Death,Trippie Redd,63,0.0579,0.802,172196,0.8200000000000001,0.0,10,0.149,-5.969,0,0.146,164.005,0.613,1
"""Baby, It's Cold Outside""",John Legend,37,0.501,0.542,218920,0.593,0.0,5,0.159,-6.311,0,0.0716,135.458,0.507,0
Reply,A Boogie wit da Hoodie,0,0.0187,0.512,183589,0.624,0.0,9,0.13,-6.553,0,0.08080000000000001,112.151,0.215,0
Watermelon Sugar,Harry Styles,89,0.122,0.548,174000,0.8160000000000001,0.0,0,0.335,-4.209,1,0.0465,95.39,0.557,0
Wistful (Fata Morgana),Baths,25,0.176,0.548,188183,0.776,0.845,1,0.109,-10.969,1,0.041,151.167,0.374,0
None of Your Concern,Jhené Aiko,63,0.856,0.437,259387,0.517,0.0,9,0.109,-9.329,0,0.225,82.757,0.373,0
everything i wanted,Billie Eilish,81,0.902,0.704,245426,0.225,0.657,6,0.106,-14.454,0,0.0994,120.006,0.243,0
Balenciaga,Princess Nokia,41,0.484,0.892,149520,0.324,0.000543,1,0.08600000000000001,-10.535,1,0.28800000000000003,98.013,0.727,0
Continuum,Loma Prieta,18,0.000292,0.28,228309,0.99,0.856,5,0.113,-2.992,1,0.0712,89.473,0.0702,0
Peace to All Freaks,of Montreal,27,0.016300000000000002,0.524,284864,0.871,3.0000000000000004e-05,4,0.0804,-5.402,1,0.033600000000000005,189.006,0.84,-1
Tokyo Drifting,Glass Animals,61,0.12,0.715,216822,0.438,0.000139,8,0.107,-9.874,0,0.0575,128.905,0.418,-1
Ice Cream Party,Modest Mouse,34,0.0264,0.47200000000000003,370360,0.6980000000000001,0.41000000000000003,7,0.339,-4.757,1,0.0275,160.129,0.424,-1
Versi,Andy Stott,39,0.0587,0.678,326525,0.384,0.872,10,0.133,-13.346,0,0.0651,94.112,0.277,1
BLOODMONEY,Poppy,57,0.065,0.446,182599,0.894,0.00020099999999999998,11,0.1,-5.525,1,0.428,86.181,0.157,1
sad day,FKA twigs,51,0.808,0.434,255720,0.46900000000000003,0.000212,0,0.08560000000000001,-10.681000000000001,0,0.166,136.723,0.14,1
Fool's Gold,Lucy Dacus,37,0.794,0.592,198447,0.395,0.0009339999999999999,5,0.133,-15.903,0,0.313,137.869,0.34800000000000003,1
Gentleman,Black Lips,23,0.018000000000000002,0.362,317970,0.666,0.00217,5,0.078,-5.624,1,0.0292,84.097,0.538,1
A Palé,Rosalía,61,0.11900000000000001,0.63,143773,0.40900000000000003,0.629,0,0.121,-8.83,0,0.0903,122.848,0.332,1
Under the Graveyard,Ozzy Osbourne,55,0.00151,0.496,297682,0.88,2.92e-05,1,0.0592,-2.242,0,0.0359,140.009,0.148,0
Nerve 2 Reverse,These New South Wales,27,0.00949,0.382,126780,0.905,0.000405,7,0.356,-5.056,1,0.169,179.972,0.357,0
Dad Feels Good,Dad,28,0.0328,0.778,161699,0.835,0.00011899999999999999,11,0.0893,-5.819,0,0.047400000000000005,122.927,0.898,0
Night Shift,Dave East,48,0.022,0.8180000000000001,222600,0.636,0.0,5,0.08650000000000001,-7.812,0,0.34400000000000003,139.885,0.651,0
Down Like That,KSI,57,0.353,0.591,175462,0.8,0.0,1,0.247,-4.956,1,0.28600000000000003,139.472,0.592,0
Shibuya,Free Nationals,58,0.105,0.76,136831,0.665,0.399,4,0.0945,-7.021,0,0.061200000000000004,92.992,0.808,0
I'm the Man,Jehnny Beth,18,0.126,0.27,159195,0.6930000000000001,0.005030000000000001,0,0.452,-4.167,1,0.053500000000000006,74.968,0.164,0
Tommy in the 80s,Beach Slang,25,0.024,0.487,178876,0.902,0.000562,5,0.14,-4.879,0,0.035300000000000005,144.124,0.8190000000000001,0
For the First Time,Best Coast,38,0.008350000000000002,0.6910000000000001,218715,0.671,7.890000000000001e-05,7,0.0893,-6.193,1,0.024900000000000002,109.964,0.578,-1
Dark Places,Beck,30,0.498,0.496,225968,0.604,0.00393,9,0.128,-7.475,0,0.0291,152.015,0.369,-1
Cyber Sex,Doja Cat,73,0.318,0.917,165733,0.657,3.62e-06,8,0.07540000000000001,-5.716,1,0.0921,131.03,0.8180000000000001,-1
International Woman of Leisure,La Roux,34,0.015,0.735,258920,0.891,0.0012200000000000002,6,0.244,-6.349,1,0.0317,111.799,0.721,-1
Woah,Lil Baby,67,0.0177,0.882,183011,0.602,0.0,11,0.178,-5.554,1,0.245,142.959,0.43,-1
Never Scared,Lil Mosey,42,0.194,0.742,182720,0.72,0.0,9,0.112,-7.36,0,0.163,147.089,0.8260000000000001,-1
Lalala (Remix),Y2K,49,0.18,0.871,175253,0.417,0.0,9,0.10300000000000001,-7.864,1,0.0781,129.952,0.524,1
It Might Be Time,Tame Impala,60,0.021,0.585,273027,0.781,0.000187,2,0.627,-3.808,1,0.045700000000000005,115.946,0.336,1
Pesto,Wiki,21,0.0502,0.618,167933,0.914,0.0,1,0.423,-5.073,1,0.525,112.738,0.716,1
Serafina,Bambara,38,0.0006500000000000001,0.148,237280,0.897,0.601,9,0.318,-5.163,0,0.0911,179.865,0.263,1
SNACK,Shawn Wasabi,43,0.646,0.761,204308,0.788,0.00014000000000000001,4,0.326,-1.8980000000000001,1,0.121,94.011,0.309,1
Immortal,21 Savage,71,0.00813,0.741,254723,0.87,0.0,6,0.114,-3.4939999999999998,0,0.503,184.194,0.663,1
I Feel Love,Sam Smith,63,0.006450000000000001,0.719,254453,0.708,0.201,0,0.064,-7.418,1,0.0417,126.015,0.256,1
Dispossession,Algiers,24,0.177,0.5730000000000001,255424,0.76,0.0,7,0.159,-5.545,0,0.0456,90.037,0.5700000000000001,1
Sat by a Tree,Dan Deacon,34,0.033,0.375,266854,0.8320000000000001,0.0181,1,0.07100000000000001,-5.839,1,0.0296,167.971,0.357,0
Funeral,Miguel,46,0.036000000000000004,0.743,135120,0.31,0.0251,2,0.183,-10.016,1,0.055400000000000005,95.993,0.171,0
Invisible,Hannah Diamond,31,0.671,0.706,199107,0.34700000000000003,0.0,4,0.0683,-7.323,0,0.03,133.053,0.396,0
Aperture,Frail Body,24,3.7500000000000003e-05,0.183,139972,0.881,0.937,11,0.212,-5.877,1,0.0551,149.714,0.343,0
Don't Start Now,Dua Lipa,0,0.0459,0.768,216774,0.751,2.82e-06,11,0.35100000000000003,-6.185,0,0.0509,123.978,0.809,0
East,Earl Sweatshirt,53,0.07740000000000001,0.38,122737,0.723,2.52e-06,1,0.92,-9.608,0,0.34,143.285,0.804,0
In My Room,Frank Ocean,77,0.594,0.861,133680,0.647,0.661,7,0.114,-7.425,1,0.0675,158.037,0.67,0
Morning,Teyana Taylor,55,0.677,0.579,253947,0.632,0.0,3,0.0892,-7.732,0,0.0918,120.262,0.76,0
Now I'm in it,HAIM,56,0.384,0.717,204280,0.707,0.000117,4,0.161,-9.495,1,0.06280000000000001,105.014,0.20600000000000002,0
Timebends,Deerhunter,20,0.226,0.369,758151,0.796,0.34500000000000003,10,0.263,-8.236,1,0.0395,142.905,0.46900000000000003,-1
When I Lie,Lil Peep,58,0.00269,0.737,237000,0.588,0.0,8,0.276,-4.872,0,0.046700000000000005,150.936,0.262,-1
Sheet Music,Vince Staples,39,0.0274,0.858,137856,0.646,0.0,8,0.0752,-7.127,0,0.267,144.964,0.738,-1
Rune,Clams Casino,30,0.23600000000000002,0.20500000000000002,209604,0.361,0.712,7,0.22,-8.471,1,0.028300000000000002,150.019,0.033800000000000004,-1
Love Me More,Trippie Redd,64,0.22,0.638,143713,0.539,0.0,10,0.241,-5.853,1,0.0504,83.381,0.247,-1
Izayah,Guapdad 4000,43,0.151,0.912,213559,0.6960000000000001,0.0,8,0.138,-4.509,1,0.307,142.028,0.586,1
Selah,Kanye West,61,0.647,0.482,164620,0.618,0.000859,9,0.32,-5.673,0,0.197,90.076,0.146,1
Arabesque,Coldplay,0,0.00011399999999999999,0.401,340280,0.834,0.849,7,0.373,-7.727,1,0.055,172.009,0.163,1
Frail State of Mind,The 1975,48,0.045,0.588,233502,0.724,0.000716,9,0.0695,-6.251,1,0.0347,128.027,0.07150000000000001,1
Belief pt. 2,Mount Eerie,18,0.894,0.426,282482,0.169,9.56e-05,7,0.1,-15.226,1,0.0284,93.738,0.07010000000000001,0
Tongue Kissing,Little Dragon,33,0.222,0.873,196032,0.529,0.08170000000000001,3,0.273,-9.996,1,0.0475,112.974,0.842,0
Crimson Tide,Destroyer,29,0.000793,0.5760000000000001,369987,0.8220000000000001,0.39,10,0.079,-6.301,1,0.0327,120.006,0.369,0
DOLLAZ,TNGHT,35,0.336,0.797,193293,0.599,0.611,5,0.0716,-5.231,0,0.22,159.97,0.654,0
Rules,Doja Cat,77,0.17200000000000001,0.651,187040,0.724,0.0,7,0.13,-5.457,1,0.166,144.146,0.686,0
Raising Hell,Kesha,53,0.00134,0.676,169681,0.869,6.77e-05,1,0.0692,-4.689,0,0.132,114.991,0.271,0
Godfather 4,Dave East,39,0.0795,0.432,251867,0.728,0.0,6,0.675,-5.843,0,0.25,70.885,0.578,0
Orphans,Coldplay,64,0.0258,0.503,197533,0.808,0.0014900000000000002,11,0.557,-5.051,0,0.0451,107.973,0.28200000000000003,0
Faith,Galantis,0,0.145,0.547,186805,0.795,0.0,8,0.111,-3.721,1,0.0489,118.115,0.723,-1
Pluto Projector,Rex Orange County,78,0.707,0.379,267520,0.219,0.000691,5,0.11800000000000001,-11.196,1,0.0307,79.786,0.188,1
Falsified and Hated,Mayhem,30,3.1299999999999997e-06,0.253,348960,0.993,0.892,11,0.0614,-8.439,0,0.10200000000000001,160.079,0.038,1
Blow to the Head,Lightning Bolt,25,3.9e-06,0.176,188540,0.982,0.922,10,0.199,-4.8629999999999995,0,0.111,175.37,0.2,1
Me,Kitten,41,0.00387,0.577,219821,0.758,0.00027,9,0.338,-4.535,1,0.0287,109.993,0.434,1
Glorious,Sudan Archives,32,0.0155,0.679,147738,0.635,0.0008529999999999999,1,0.14400000000000002,-4.956,1,0.0379,100.003,0.41000000000000003,1
Black Dove,Teebs,27,0.000572,0.252,174773,0.734,0.0014500000000000001,5,0.446,-12.459,0,0.139,202.082,0.215,1
Erase the Time,Jennifer Vanilla,27,0.0383,0.865,249030,0.787,8.080000000000001e-05,10,0.0361,-7.286,0,0.0516,125.015,0.56,1
Hero,Michael Kiwanuka,53,0.023200000000000002,0.532,199133,0.9420000000000001,0.848,4,0.10400000000000001,-3.395,0,0.034800000000000005,95.065,0.533,1
Look at Me Now,Caroline Polachek,45,0.55,0.5640000000000001,183985,0.43,0.0,2,0.09530000000000001,-5.784,1,0.0252,96.059,0.2,1
Bad Name,Gang Starr,44,0.0419,0.6900000000000001,141520,0.777,0.0,1,0.125,-4.6370000000000005,1,0.275,96.015,0.719,0
Pop Song,Perfume Genius,32,0.12,0.627,305187,0.443,0.11800000000000001,9,0.0796,-11.054,1,0.084,90.024,0.375,0
Walking on a String,Matt Berninger,43,0.331,0.59,249387,0.41600000000000004,0.245,11,0.0747,-10.982,1,0.0563,150.923,0.468,0
Neptune,Foals,46,0.139,0.459,618428,0.681,0.753,2,0.1,-6.272,1,0.0333,133.774,0.0889,0
Eternal Light,Free Nationals,69,0.648,0.793,193740,0.465,0.00013199999999999998,5,0.08710000000000001,-8.134,0,0.271,141.85,0.898,0
DHL,Frank Ocean,64,0.582,0.8190000000000001,268893,0.458,0.17300000000000001,4,0.128,-10.223,0,0.167,122.981,0.232,0
Häagen Dazs,Ghetto Sage,41,0.281,0.56,187781,0.537,0.0,0,0.14400000000000002,-7.099,1,0.383,79.094,0.639,0
Every Woman,Vagabon,39,0.925,0.48,207079,0.07540000000000001,0.000405,8,0.0886,-17.356,0,0.041600000000000005,145.94,0.211,0
Science Beat,Have a Nice Life,34,0.0363,0.354,335958,0.391,0.789,10,0.148,-15.346,1,0.0302,151.018,0.625,-1
Uneventful Days,Beck,41,0.448,0.748,197357,0.602,0.0010600000000000002,7,0.0995,-8.621,1,0.037,119.999,0.213,-1
Bucking the System,Gucci Mane,37,0.065,0.893,202927,0.514,0.0,1,0.135,-4.667,1,0.255,123.087,0.0878,-1
Harleys in Hawaii,Katy Perry,74,0.162,0.721,185481,0.751,6.59e-06,10,0.11800000000000001,-6.203,0,0.125,140.095,0.738,-1
Eazy,G,54,0.0117,0.9470000000000001,175240,0.854,0.000116,7,0.161,-5.028,1,0.216,104.076,0.775,-1
STUPID,Ashnikko,70,0.00459,0.772,167317,0.637,0.0,2,0.07780000000000001,-6.881,1,0.114,149.906,0.54,1
Slip,AMA,71,0.507,0.463,230893,0.489,0.0,2,0.165,-7.968,1,0.028800000000000003,140.034,0.249,1
Lights Up,Harry Styles,77,0.0392,0.5750000000000001,172213,0.621,0.0045000000000000005,10,0.14100000000000001,-8.165,0,0.032,101.987,0.27,1
Time Today (Remix),BJ the Chicago Kid,39,0.0712,0.511,199623,0.556,0.0,0,0.0408,-6.429,0,0.052000000000000005,92.393,0.404,1
Two Hands,Big Thief,41,0.5740000000000001,0.518,232467,0.5650000000000001,2.9100000000000003e-05,5,0.134,-8.834,1,0.0351,89.965,0.597,1
Home,Caribou,50,0.0344,0.7030000000000001,156293,0.661,0.00932,7,0.198,-7.554,1,0.0787,97.012,0.558,1
Hungry Baby,Kim Gordon,21,1.38e-05,0.314,221187,0.895,0.0367,2,0.312,-3.612,1,0.060200000000000004,111.825,0.47500000000000003,1
Good Side,Liz Phair,25,0.189,0.655,174480,0.755,6.02e-05,10,0.106,-6.572,1,0.027600000000000003,93.972,0.8320000000000001,0
"Urgent, Important, Please Read",DJ Shadow,29,0.442,0.744,334240,0.836,0.0029400000000000003,4,0.0978,-6.308,0,0.046700000000000005,96.997,0.224,0
Tokyo,Julien Baker,37,0.605,0.509,223972,0.494,0.008790000000000001,9,0.12,-8.191,1,0.0407,110.918,0.231,0
Hollywood,Nick Cave and the Bad Seeds,34,0.785,0.227,852282,0.309,0.0339,0,0.107,-12.668,1,0.032100000000000004,98.322,0.0734,0
JT First Day Out,City Girls,36,0.228,0.6950000000000001,187679,0.602,0.0,11,0.67,-7.178,1,0.396,94.07,0.541,0
All Dat,Moneybagg Yo,58,0.00534,0.792,143958,0.772,0.0,2,0.23700000000000002,-3.904,1,0.27,120.047,0.41400000000000003,0
